Semantic_Similarity,Emotional_Alignment,Time_Closeness,Target_Intensity,Linked,Pair_Type,Category
0.8791155080148718,0.8000119712179126,0.6666666666666666,0.95,1,positive,causal
0.773345839612514,0.745300974837566,0.6711409395973155,0.35,0,temporal_neg,causal
0.8362437543433151,0.8432143157187572,0.006024096385542169,0.45,0,semantic_neg,causal
0.7889238668110092,0.8022950040446566,0.9970089730807579,0.9,1,positive,causal
0.7499223617194848,0.8026582503350512,0.9960159362549801,0.6,0,temporal_neg,causal
0.8439091567109909,0.7690707446515193,0.006622516556291391,0.3,0,semantic_neg,causal
0.7976060740182083,0.7361992571970253,0.9661835748792271,0.8,1,positive,causal
0.7411697852283005,0.7740678060233084,0.9615384615384615,0.4,0,temporal_neg,causal
0.8116509173798282,0.760628689476045,0.005525014503163071,0.6,0,semantic_neg,causal
0.8311786982043412,0.7635266139352446,0.9950248756218907,0.95,1,positive,causal
0.7718648631008558,0.7474405447545553,0.9940357852882704,0.5,0,temporal_neg,causal
0.7978021949014473,0.7474410339945329,0.00793713786808477,0.4,0,semantic_neg,causal
0.7411235937041745,0.799740571654516,0.998003992015968,0.9,1,positive,causal
0.739559448465225,0.8006878285685508,0.9970089730807579,0.2,0,temporal_neg,causal
0.7344013344658644,0.7646762843465517,0.0062119517952540695,0.5,0,semantic_neg,causal
0.8419505341541202,0.7435895567932442,0.9950248756218907,0.7,1,positive,causal
0.7629349369540099,0.8206094159919407,0.9940357852882704,0.3,0,temporal_neg,causal
0.7780224499519958,0.7360074973692037,0.007635336336565626,0.6,0,semantic_neg,causal
0.8456329717544764,0.7906808516358346,0.9970089730807579,0.8,1,positive,causal
0.8424981878651492,0.7865892367287173,0.9960159362549801,0.3,0,temporal_neg,causal
0.821942560772118,0.7316308773818535,0.006622516556291391,0.6,0,semantic_neg,causal
0.783311324572906,0.7907871783028861,0.9950248756218907,0.9,1,positive,causal
0.7509964864132043,0.7574630454019271,0.9960159362549801,0.1,0,temporal_neg,causal
0.7536211651240164,0.7413383079974907,0.007352941176470588,0.5,0,semantic_neg,causal
0.8385834047733438,0.7708600878387815,0.9615384615384615,0.75,1,positive,causal
0.7899264328944394,0.7905457798614293,0.9569377990430623,0.2,0,temporal_neg,causal
0.8312955190962676,0.825135840622724,0.006211180124223602,0.6,0,semantic_neg,causal
0.8209668793904319,0.7501221854514264,0.998003992015968,0.85,1,positive,causal
0.780132666403043,0.7488237313426788,0.9975062344139651,0.1,0,temporal_neg,causal
0.8130006754039312,0.7270869724021098,0.0055248618784530384,0.5,0,semantic_neg,causal
0.8887877973334961,0.7387968108693248,0.6666666666666666,0.7,1,positive,causal
0.8686154741766906,0.8184564968549984,0.6711409395973155,0.2,0,temporal_neg,causal
0.8757676809851345,0.7914351037540628,0.008264462809917356,0.4,0,semantic_neg,causal
0.832299314866588,0.771665588186042,0.9970089730807579,0.7,1,positive,causal
0.7455602568936448,0.7364757771553136,0.9960159362549801,0.3,0,temporal_neg,causal
0.8397041898192481,0.7953016242507358,0.0055248618784530384,0.4,0,semantic_neg,causal
0.7705890012440888,0.7654889645729618,0.998003992015968,0.6,1,positive,causal
0.7407044534705756,0.7204938262627467,0.9990009990009991,0.1,0,temporal_neg,causal
0.8011306073279874,0.7908804100953983,0.006622516556291391,0.3,0,semantic_neg,causal
0.8053372170629018,0.7702195109407391,0.9950248756218907,0.65,1,positive,causal
0.7987205657098876,0.7996567814629054,0.9940357852882704,0.2,0,temporal_neg,causal
0.8514577801944336,0.8347497175716148,0.008264462809917356,0.45,0,semantic_neg,causal
0.8211794157149515,0.775983507283386,0.9990009990009991,0.6,1,positive,causal
0.7735976492568177,0.8294382428898888,0.998003992015968,0.3,0,temporal_neg,causal
0.8315395504998495,0.7558162242463106,0.006211180124223602,0.2,0,semantic_neg,causal
0.7716375536377945,0.7802262248304155,0.9615384615384615,0.95,1,positive,causal
0.7588098992439369,0.760356392054486,0.9569377990430623,0.5,0,temporal_neg,causal
0.8013479423464349,0.7817997521871074,0.0055248618784530384,0.4,0,semantic_neg,causal
0.8492434608474133,0.8006449228663068,0.9970089730807579,0.85,1,positive,causal
0.7794939234729157,0.811869469354681,0.9960159362549801,0.4,0,temporal_neg,causal
0.8331748139915852,0.7994241592249323,0.006622516556291391,0.6,0,semantic_neg,causal
0.8773278024629156,0.8208625026893818,0.7142857142857143,0.75,1,positive,causal
0.82799012872509,0.8186833814792301,0.7042253521126761,0.55,0,temporal_neg,causal
0.8582572177655137,0.8373727918576979,0.007352941176470588,0.6,0,semantic_neg,causal
0.8509764476449402,0.8182329707299312,0.9950248756218907,0.9,1,positive,causal
0.812418342405373,0.7906678075212268,0.9960159362549801,0.3,0,temporal_neg,causal
0.8389260936604079,0.8016085736779293,0.006211180124223602,0.7,0,semantic_neg,causal
0.8923489700475531,0.7925307795095492,0.4,0.85,1,positive,causal
0.8145983303554816,0.8029349326368259,0.40322580645161293,0.6,0,temporal_neg,causal
0.8484659751194666,0.7735372510720819,0.007936507936507936,0.7,0,semantic_neg,causal
0.8095877790966235,0.7585562560144208,0.9990009990009991,0.92,1,positive,causal
0.8012849036582164,0.7362198962522002,0.998003992015968,0.4,0,temporal_neg,causal
0.8210625053487954,0.7401332556357461,0.0055248618784530384,0.75,0,semantic_neg,causal
0.8290701124860824,0.8123935321224605,0.9970089730807579,0.9,1,positive,causal
0.7154805274830993,0.7901122253914017,0.9960159362549801,0.5,0,temporal_neg,causal
0.8534047153454183,0.7963445532114822,0.007352941176470588,0.6,0,semantic_neg,causal
0.7793674166083621,0.8078867812064428,0.998003992015968,0.8,1,positive,causal
0.7627332405684588,0.7883380105317002,0.9970089730807579,0.4,0,temporal_neg,causal
0.8321998728732841,0.7877862608116262,0.006211180124223602,0.75,0,semantic_neg,causal
0.8265997592709731,0.7677469501528433,0.9990009990009991,0.85,1,positive,causal
0.7651683135158415,0.802416743457906,0.998003992015968,0.6,0,temporal_neg,causal
0.8393265904885632,0.8068771919706414,0.007936507936507936,0.4,0,semantic_neg,causal
0.8341092107718596,0.8084830459260608,0.9615384615384615,0.8,1,positive,causal
0.7222187717790484,0.8048790514280639,0.9569377990430623,0.5,0,temporal_neg,causal
0.8840933633346904,0.7877846208353164,0.0055248618784530384,0.6,0,semantic_neg,causal
0.7898546187825994,0.8004915154559915,0.5,0.95,1,positive,causal
0.7234886102147834,0.7847274021199862,0.49875311720698257,0.7,0,temporal_neg,causal
0.8053843204579347,0.7859408577602222,0.006622516556291391,0.7,0,semantic_neg,causal
0.8100530778057689,0.7928592226137406,0.998003992015968,0.7,1,positive,causal
0.8027389353874848,0.8214897981554189,0.9970089730807579,0.3,0,temporal_neg,causal
0.7981624562199506,0.7718734929607313,0.00641025641025641,0.6,0,semantic_neg,causal
0.8223480850096061,0.7342416312627178,0.9615384615384615,0.65,1,positive,causal
0.7692620270196824,0.7939921397361045,0.9596928982725528,0.2,0,temporal_neg,causal
0.8162062688787313,0.7381259615584056,0.007633587786259542,0.5,0,semantic_neg,causal
0.8311304779181921,0.7951977667169929,0.9950248756218907,0.85,1,positive,causal
0.7562154839545996,0.779753791844497,0.9960159362549801,0.3,0,temporal_neg,causal
0.8337488058071314,0.7445257227599804,0.0055248618784530384,0.7,0,semantic_neg,causal
0.8241763830501792,0.7506907442689876,0.5,0.6,1,positive,causal
0.7426725537878417,0.7660315475747554,0.48780487804878053,0.4,0,temporal_neg,causal
0.7845642556154779,0.744973640864566,0.0070921985815602835,0.5,0,semantic_neg,causal
0.8704887411167987,0.7335516357250776,0.125,0.6,1,positive,causal
0.7435774172534315,0.8125720030345334,0.12422360248447203,0.3,0,temporal_neg,causal
0.8304252303829158,0.7887523563690957,0.006211180124223602,0.55,0,semantic_neg,causal
0.8370534962926678,0.7802592441573075,0.9970089730807579,0.7,1,positive,causal
0.7990983787756332,0.8115403192846655,0.998003992015968,0.6,0,temporal_neg,causal
0.8102827057404837,0.8013651274017191,0.006622516556291391,0.3,0,semantic_neg,causal
0.8599937875439315,0.7722673110750671,0.9615384615384615,0.7,1,positive,causal
0.80986498036689,0.8520959973004358,0.9523809523809523,0.4,0,temporal_neg,causal
0.8464454974858614,0.8119221469975721,0.0055248618784530384,0.5,0,semantic_neg,causal
0.8602834093449877,0.7485793394119296,0.6666666666666666,0.8,1,positive,causal
0.7573845080259549,0.8139537723808111,0.6711409395973155,0.6,0,temporal_neg,causal
0.7946983651422617,0.8294283263985981,0.008264462809917356,0.5,0,semantic_neg,causal
0.7978266416668961,0.7901061105440523,0.5,0.9,1,positive,causal
0.8153778704354329,0.8496771292553684,0.49751243781094534,0.5,0,temporal_neg,causal
0.821150460090472,0.7695069681706985,0.006211180124223602,0.4,0,semantic_neg,causal
0.8233559167321397,0.7511606137431177,0.125,0.8,1,positive,causal
0.7745507434220316,0.7809298374698502,0.12498437695288087,0.6,0,temporal_neg,causal
0.785379825889889,0.7555578265784169,0.007633587786259542,0.7,0,semantic_neg,causal
0.7897759554681582,0.8064290174615824,0.9970089730807579,0.8,1,positive,causal
0.7652355791769797,0.8002518068234874,0.998003992015968,0.5,0,temporal_neg,causal
0.8436486684732879,0.7856575564922379,0.006622516556291391,0.6,0,semantic_neg,causal
0.8811053823141104,0.8113092953654364,0.9960159362549801,0.9,1,positive,causal
0.7958033679170932,0.8110614670883382,0.9950248756218907,0.4,0,temporal_neg,causal
0.8094261673651009,0.7797646875792201,0.0055248618784530384,0.7,0,semantic_neg,causal
0.8301821871515978,0.7357490977306848,0.9990009990009991,0.75,1,positive,causal
0.7845243842433283,0.8235850010068784,0.9990009990009991,0.3,0,temporal_neg,causal
0.8306989603169603,0.7334936991642557,0.007633587786259542,0.8,0,semantic_neg,causal
0.8997572144589,0.8499678777588532,0.6666666666666666,0.9,1,positive,causal
0.7732006529735937,0.798867427223257,0.6896551724137931,0.6,0,temporal_neg,causal
0.8190952607616042,0.8052048910987132,0.006211180124223602,0.65,0,semantic_neg,causal
0.8842151580675748,0.8575078052304386,0.125,0.95,1,positive,causal
0.7656757904015483,0.7869005319239231,0.13333333333333333,0.7,0,temporal_neg,causal
0.8295522320015329,0.7666329522820255,0.008264462809917356,0.8,0,semantic_neg,causal
0.7749268585025282,0.7789461462496567,0.9970089730807579,0.95,1,positive,causal
0.7521665072053365,0.8080028609793346,0.9960159362549801,0.2,0,temporal_neg,causal
0.7711505512590253,0.7892026370748843,0.0055248618784530384,0.4,0,semantic_neg,causal
0.7957671250005423,0.7447392563534282,0.998003992015968,0.9,1,positive,causal
0.7199896184970805,0.7595635777993697,0.9990009990009991,0.1,0,temporal_neg,causal
0.8030173526977344,0.8014702906046696,0.008264462809917356,0.6,0,semantic_neg,causal
0.8579207580112711,0.7760673888094425,0.9990009990009991,0.97,1,positive,causal
0.706797319362407,0.7426131634792377,0.998003992015968,0.05,0,temporal_neg,causal
0.8024539125130932,0.7580741309919712,0.006622516556291391,0.7,0,semantic_neg,causal
0.8298989415758682,0.7753866494154003,0.9950248756218907,0.98,1,positive,causal
0.7259109793839227,0.7131651117504294,0.9960159362549801,0.15,0,temporal_neg,causal
0.7676159377902971,0.7646568134659981,0.0055248618784530384,0.5,0,semantic_neg,causal
0.8272025146804514,0.7645557488868523,0.9615384615384615,0.93,1,positive,causal
0.793566011311506,0.81003244554619,0.9624639076034649,0.3,0,temporal_neg,causal
0.8158517423290248,0.7139929906983421,0.008264462809917356,0.65,0,semantic_neg,causal
0.8999786429118524,0.8245885620496248,0.9990009990009991,0.8,1,positive,causal
0.7217328485333687,0.7386403124132817,0.998003992015968,0.1,0,temporal_neg,causal
0.8777308582543002,0.8239506509176217,0.0055248618784530384,0.7,0,semantic_neg,causal
0.8704785539780202,0.8473246096991898,0.9970089730807579,0.9,1,positive,causal
0.7595881750805836,0.8467519866138391,0.9960159362549801,0.2,0,temporal_neg,causal
0.8430525334578668,0.8062308367624732,0.006622516556291391,0.6,0,semantic_neg,causal
0.9031436190639491,0.8333044089563566,0.9950248756218907,0.8,1,positive,causal
0.767397412609087,0.7901070946408548,0.9950248756218907,0.1,0,temporal_neg,causal
0.891055380878364,0.8298645261338852,0.008264462809917356,0.7,0,semantic_neg,causal
0.8438116659394969,0.8079739302102649,0.2222222222222222,0.9,1,positive,causal
0.8917453027879276,0.8803771389981616,0.2173913043478261,0.5,0,temporal_neg,causal
0.8339538625241432,0.8224456418471935,0.006211180124223602,0.6,0,semantic_neg,causal
0.8352769832401856,0.8169973756927367,0.125,0.95,1,positive,causal
0.7598387747289062,0.7739508500388417,0.1234567901234568,0.3,0,temporal_neg,causal
0.8843389543215158,0.8049079265217033,0.005681818181818182,0.7,0,semantic_neg,causal
0.8767213521229085,0.7640146305361541,0.9970089730807579,0.92,1,positive,causal
0.8343750634536293,0.7864383990417876,0.9960159362549801,0.4,0,temporal_neg,causal
0.8534136161405188,0.7580602731414108,0.00641025641025641,0.6,0,semantic_neg,causal
0.895139121736117,0.8158548605331066,0.9950248756218907,0.9,1,positive,causal
0.7653223455330649,0.7734724261551205,0.9960159362549801,0.2,0,temporal_neg,causal
0.844332600109263,0.7717122423166156,0.007633587786259542,0.7,0,semantic_neg,causal
0.9126220230691675,0.8156425860149067,0.9990009990009991,0.95,1,positive,causal
0.7008951715623054,0.7498182575596105,0.998003992015968,0.1,0,temporal_neg,causal
0.8306793856567991,0.8224426206781872,0.0055248618784530384,0.75,0,semantic_neg,causal
0.8875963902154006,0.7818619025436113,0.9615384615384615,0.88,1,positive,causal
0.8437482896027683,0.7623245145751584,0.9523809523809523,0.3,0,temporal_neg,causal
0.8681854694407998,0.7446973814821181,0.008264462809917356,0.7,0,semantic_neg,causal
0.8486709721342507,0.7549560694497449,0.6666666666666666,0.75,1,positive,causal
0.7481003910503525,0.751815748812866,0.6578947368421053,0.4,0,temporal_neg,causal
0.8177422069971982,0.7367306453720908,0.006211180124223602,0.65,0,semantic_neg,causal
0.8437432192574468,0.8562557453620883,0.9970089730807579,0.95,1,positive,causal
0.7556212989907276,0.7860595226322038,0.9960159362549801,0.3,0,temporal_neg,causal
0.8671180072547852,0.8091154703342904,0.006622516556291391,0.6,0,semantic_neg,causal
0.8564429061426913,0.8198288247450567,0.9615384615384615,0.8,1,positive,causal
0.7401883694640358,0.7583463393423651,0.9569377990430623,0.2,0,temporal_neg,causal
0.8794257366120097,0.8502351217577881,0.007936507936507936,0.65,0,semantic_neg,causal
0.8254999406980184,0.8064327434331087,0.998003992015968,0.9,1,positive,causal
0.7772763822648703,0.7639389385508645,0.9990009990009991,0.25,0,temporal_neg,causal
0.8762028141869844,0.7829554414645398,0.0055248618784530384,0.7,0,semantic_neg,causal
0.8584906219574947,0.80316338986117,0.9950248756218907,0.85,1,positive,causal
0.7661433090050189,0.7782655960779501,0.9960159362549801,0.15,0,temporal_neg,causal
0.8898258890343506,0.9052461524947584,0.007633587786259542,0.55,0,semantic_neg,causal
0.8948811176060602,0.8380883388150506,0.5,0.98,1,positive,causal
0.8166749092890826,0.7780011086634965,0.5263157894736842,0.4,0,temporal_neg,causal
0.8731314759407431,0.8745448726524049,0.005847953216374269,0.7,0,semantic_neg,causal
0.8285007244789664,0.8048636298291962,0.9970089730807579,0.8,1,positive,causal
0.834530360987451,0.8046155213117985,0.9960159362549801,0.6,0,temporal_neg,causal
0.8607919477580475,0.7526382680823204,0.007352941176470588,0.5,0,semantic_neg,causal
0.7731341089962569,0.7663373942538402,0.3333333333333333,0.85,1,positive,causal
0.8367613422707141,0.8262688625333493,0.3225806451612903,0.6,0,temporal_neg,causal
0.7981604993836885,0.7981477897478223,0.006211180124223602,0.7,0,semantic_neg,causal
0.8392767993467064,0.8432327591006885,0.6666666666666666,0.9,1,positive,causal
0.8486964137602065,0.80037608288469,0.6451612903225806,0.6,0,temporal_neg,causal
0.8577049223849337,0.769256374489889,0.0055248618784530384,0.7,0,semantic_neg,causal
0.8207283059200383,0.7866543085753415,0.5,0.9,1,positive,causal
0.7949618418683224,0.7736803573302131,0.47619047619047616,0.7,0,temporal_neg,causal
0.8146457349455725,0.7772191522989746,0.007936507936507936,0.6,0,semantic_neg,causal
0.765449972639844,0.7349533679540436,0.125,0.92,1,positive,causal
0.7982154745269632,0.7795222074460433,0.12422360248447203,0.6,0,temporal_neg,causal
0.8629363625761652,0.781079760061852,0.00684931506849315,0.5,0,semantic_neg,causal
